"","Gene_ID","Comparison"
"700","Cluster-67248.92213","Cv111"
"701","Cluster-67248.147079","Cv111"
"702","Cluster-67248.2740","Cv111"
"703","Cluster-67248.96497","Cv111"
"704","Cluster-67248.62076","Cv111"
"705","Cluster-67248.118332","Cv111"
"706","Cluster-67248.148461","Cv111"
"707","Cluster-67248.98677","Cv111"
"708","Cluster-67248.112712","Cv111"
"709","Cluster-67248.141007","Cv111"
"710","Cluster-67248.113597","Cv111"
"711","Cluster-67248.92549","Cv111"
"712","Cluster-67248.81644","Cv111"
"713","Cluster-67248.120781","Cv111"
"714","Cluster-67248.86068","Cv111"
"715","Cluster-67248.135468","Cv111"
"716","Cluster-67248.100380","Cv111"
"717","Cluster-67248.109878","Cv111"
"718","Cluster-67248.106373","Cv111"
"719","Cluster-67248.98165","Cv111"
"720","Cluster-67248.121715","Cv111"
"721","Cluster-67248.124468","Cv111"
"722","Cluster-67248.106341","Cv111"
"723","Cluster-67248.139306","Cv111"
"724","Cluster-67248.108571","Cv111"
"725","Cluster-67248.138831","Cv111"
"726","Cluster-67248.117251","Cv111"
"727","Cluster-67248.104887","Cv111"
"728","Cluster-67248.107920","Cv111"
"729","Cluster-67248.153395","Cv111"
"730","Cluster-67248.97980","Cv111"
"731","Cluster-67248.110379","Cv111"
"732","Cluster-67248.111494","Cv111"
"733","Cluster-67248.97704","Cv111"
"734","Cluster-67248.59186","Cv111"
"735","Cluster-67248.175289","Cv111"
"736","Cluster-67248.30597","Cv111"
"737","Cluster-67248.75043","Cv111"
"738","Cluster-71973.0","Cv111"
"739","Cluster-67248.68233","Cv111"
"740","Cluster-67248.82934","Cv111"
"741","Cluster-67248.111354","Cv111"
"742","Cluster-67248.110524","Cv111"
"743","Cluster-67248.73673","Cv111"
"744","Cluster-67248.174164","Cv111"
"745","Cluster-67248.104131","Cv111"
"746","Cluster-67248.96857","Cv111"
"747","Cluster-67248.91595","Cv111"
"748","Cluster-67248.78769","Cv111"
"749","Cluster-67248.55799","Cv111"
"750","Cluster-67248.56048","Cv111"
"751","Cluster-67248.95933","Cv111"
"752","Cluster-67248.113041","Cv111"
"753","Cluster-67248.95792","Cv111"
"754","Cluster-67248.5858","Cv111"
"755","Cluster-67248.81604","Cv111"
"756","Cluster-67248.83974","Cv111"
"757","Cluster-67248.158143","Cv111"
"758","Cluster-67248.68071","Cv111"
"759","Cluster-67248.104796","Cv111"
"760","Cluster-67248.130413","Cv111"
"761","Cluster-67248.114905","Cv111"
"762","Cluster-67248.109238","Cv111"
"763","Cluster-67248.57902","Cv111"
"764","Cluster-67248.131312","Cv111"
"765","Cluster-67248.82254","Cv111"
"766","Cluster-67248.100748","Cv111"
"767","Cluster-67248.97814","Cv111"
"768","Cluster-67248.171401","Cv111"
"769","Cluster-67248.97976","Cv111"
"770","Cluster-67248.60858","Cv111"
"771","Cluster-67248.32876","Cv111"
"772","Cluster-67248.10853","Cv111"
"773","Cluster-67248.91112","Cv111"
"774","Cluster-67248.97736","Cv111"
"775","Cluster-67248.76270","Cv111"
"776","Cluster-67248.76717","Cv111"
"777","Cluster-67248.135369","Cv111"
"778","Cluster-67248.22114","Cv111"
"779","Cluster-67248.115742","Cv111"
"780","Cluster-67248.75471","Cv111"
"781","Cluster-67248.161478","Cv111"
"782","Cluster-6063.0","Cv111"
"783","Cluster-67248.92432","Cv111"
"784","Cluster-67248.115450","Cv111"
"785","Cluster-67248.60243","Cv111"
"786","Cluster-67248.113930","Cv111"
"787","Cluster-67248.85081","Cv111"
"788","Cluster-67248.141316","Cv111"
"789","Cluster-67248.78983","Cv111"
"790","Cluster-67248.94279","Cv111"
"791","Cluster-67248.101128","Cv111"
"792","Cluster-67248.125846","Cv111"
"793","Cluster-67248.69332","Cv111"
"794","Cluster-67248.154969","Cv111"
"795","Cluster-67248.101001","Cv111"
"796","Cluster-67248.103230","Cv111"
"797","Cluster-67248.95491","Cv111"
"798","Cluster-67248.37679","Cv111"
"799","Cluster-67248.134703","Cv111"
"800","Cluster-67248.95187","Cv111"
"801","Cluster-67248.98272","Cv111"
"802","Cluster-67248.137186","Cv111"
"803","Cluster-67248.128314","Cv111"
"804","Cluster-67248.70584","Cv111"
"805","Cluster-67248.117758","Cv111"
"806","Cluster-67248.100751","Cv111"
"807","Cluster-67248.165899","Cv111"
"808","Cluster-7270.0","Cv111"
"809","Cluster-67248.116169","Cv111"
"810","Cluster-67248.98373","Cv111"
"811","Cluster-67248.97989","Cv111"
"812","Cluster-67248.107829","Cv111"
"813","Cluster-67248.83967","Cv111"
"814","Cluster-67248.98484","Cv111"
"815","Cluster-67248.81403","Cv111"
"816","Cluster-67248.141503","Cv111"
"817","Cluster-67248.84718","Cv111"
"818","Cluster-67248.143690","Cv111"
"819","Cluster-67248.44994","Cv111"
"820","Cluster-67248.108384","Cv111"
"821","Cluster-67248.78974","Cv111"
"822","Cluster-67248.64713","Cv111"
"823","Cluster-67248.108190","Cv111"
"824","Cluster-67248.123757","Cv111"
"825","Cluster-67248.114941","Cv111"
"826","Cluster-67248.97897","Cv111"
"827","Cluster-67248.114896","Cv111"
"828","Cluster-67248.69798","Cv111"
"829","Cluster-67248.96475","Cv111"
"830","Cluster-67248.71485","Cv111"
"831","Cluster-67248.144122","Cv111"
"832","Cluster-67248.81986","Cv111"
"833","Cluster-67248.111604","Cv111"
"834","Cluster-67248.91104","Cv111"
"835","Cluster-67248.134682","Cv111"
"836","Cluster-67248.109382","Cv111"
"837","Cluster-67248.99420","Cv111"
"838","Cluster-67248.147120","Cv111"
"839","Cluster-67248.146758","Cv111"
"840","Cluster-67248.130403","Cv111"
"841","Cluster-67248.55800","Cv111"
"842","Cluster-67248.131321","Cv111"
"843","Cluster-67248.108244","Cv111"
"844","Cluster-67248.115221","Cv111"
"845","Cluster-67248.69215","Cv111"
"846","Cluster-67248.86849","Cv111"
"847","Cluster-67248.139003","Cv111"
"848","Cluster-67248.75437","Cv111"
"849","Cluster-67248.52455","Cv111"
"850","Cluster-67248.128273","Cv111"
"851","Cluster-67248.98119","Cv111"
"852","Cluster-67248.154099","Cv111"
"853","Cluster-67248.67642","Cv111"
"854","Cluster-67248.121616","Cv111"
"855","Cluster-67248.38155","Cv111"
"856","Cluster-67248.91693","Cv111"
"857","Cluster-67248.106094","Cv111"
"858","Cluster-67248.100826","Cv111"
"859","Cluster-67248.102581","Cv111"
"860","Cluster-67248.101390","Cv111"
"861","Cluster-67248.63286","Cv111"
"862","Cluster-67248.99383","Cv111"
"863","Cluster-67248.125657","Cv111"
"864","Cluster-67248.82532","Cv111"
"865","Cluster-67248.98193","Cv111"
"866","Cluster-67248.59456","Cv111"
"867","Cluster-67248.43899","Cv111"
"868","Cluster-67248.99608","Cv111"
"869","Cluster-67248.127524","Cv111"
"870","Cluster-67248.104369","Cv111"
"871","Cluster-67248.100209","Cv111"
"872","Cluster-67248.60543","Cv111"
"873","Cluster-67248.156281","Cv111"
"874","Cluster-67248.101079","Cv111"
"875","Cluster-67248.40566","Cv111"
"876","Cluster-67248.103746","Cv111"
"877","Cluster-67248.107809","Cv111"
"878","Cluster-48526.1","Cv111"
"879","Cluster-67248.110527","Cv111"
"880","Cluster-67248.103302","Cv111"
"881","Cluster-67248.136754","Cv111"
"882","Cluster-67248.110091","Cv111"
"883","Cluster-67248.12083","Cv111"
"884","Cluster-67248.102067","Cv111"
"885","Cluster-67248.98966","Cv111"
"886","Cluster-67248.94559","Cv111"
"887","Cluster-67248.97002","Cv111"
"888","Cluster-67248.113594","Cv111"
"889","Cluster-67248.81915","Cv111"
"890","Cluster-67248.79805","Cv111"
"891","Cluster-67248.112198","Cv111"
"892","Cluster-67248.110956","Cv111"
"893","Cluster-67248.82520","Cv111"
"894","Cluster-67248.98578","Cv111"
"895","Cluster-67248.79924","Cv111"
"896","Cluster-67248.133294","Cv111"
"897","Cluster-67248.98242","Cv111"
"898","Cluster-7595.0","Cv111"
"899","Cluster-67248.91055","Cv111"
"900","Cluster-67248.2785","Cv111"
"901","Cluster-67248.54002","Cv111"
"902","Cluster-67248.80212","Cv111"
"903","Cluster-67248.144155","Cv111"
"904","Cluster-67248.87571","Cv111"
"905","Cluster-67248.82394","Cv111"
"906","Cluster-67248.102424","Cv111"
"907","Cluster-34682.0","Cv111"
"908","Cluster-67248.86828","Cv111"
"909","Cluster-67248.80228","Cv111"
"910","Cluster-67248.97739","Cv111"
"911","Cluster-67248.130903","Cv111"
"912","Cluster-67248.106375","Cv111"
"913","Cluster-67248.144784","Cv111"
"914","Cluster-67248.115151","Cv111"
"915","Cluster-38695.1","Cv111"
"916","Cluster-67248.103749","Cv111"
"917","Cluster-67248.100458","Cv111"
"918","Cluster-67248.37129","Cv111"
"919","Cluster-67248.97453","Cv111"
"920","Cluster-67248.79192","Cv111"
"921","Cluster-67248.102791","Cv111"
"922","Cluster-67248.145863","Cv111"
"923","Cluster-67248.79498","Cv111"
"924","Cluster-67248.139231","Cv111"
"925","Cluster-67248.125949","Cv111"
"926","Cluster-67248.153334","Cv111"
"927","Cluster-67248.91850","Cv111"
"928","Cluster-67248.120290","Cv111"
"929","Cluster-67248.99796","Cv111"
"930","Cluster-67248.94095","Cv111"
"931","Cluster-67248.83582","Cv111"
"932","Cluster-67248.74320","Cv111"
"933","Cluster-67248.30073","Cv111"
"934","Cluster-67248.77250","Cv111"
"935","Cluster-67248.117440","Cv111"
"936","Cluster-67248.92153","Cv111"
"937","Cluster-67248.21165","Cv111"
"938","Cluster-67248.120609","Cv111"
"939","Cluster-67248.83799","Cv111"
"940","Cluster-67248.104349","Cv111"
"941","Cluster-67248.56391","Cv111"
"942","Cluster-67248.99426","Cv111"
"943","Cluster-67248.84569","Cv111"
"944","Cluster-67248.93474","Cv111"
"945","Cluster-72228.0","Cv111"
"946","Cluster-67248.91593","Cv111"
"947","Cluster-67248.139594","Cv111"
"948","Cluster-67248.106394","Cv111"
"949","Cluster-67248.92575","Cv111"
"950","Cluster-67248.39221","Cv111"
"951","Cluster-67248.97533","Cv111"
"952","Cluster-67248.76463","Cv111"
"953","Cluster-67248.123409","Cv111"
"954","Cluster-67248.105445","Cv111"
"955","Cluster-67248.98759","Cv111"
"956","Cluster-67248.110533","Cv111"
"957","Cluster-67248.70115","Cv111"
"958","Cluster-67248.154895","Cv111"
"959","Cluster-67248.96562","Cv111"
"960","Cluster-67248.172254","Cv111"
"961","Cluster-67248.95216","Cv111"
"962","Cluster-67248.105873","Cv111"
"963","Cluster-67248.77514","Cv111"
"964","Cluster-24764.0","Cv111"
"965","Cluster-67248.152119","Cv111"
"966","Cluster-67248.127508","Cv111"
"967","Cluster-50999.1","Cv111"
"968","Cluster-67248.104703","Cv111"
"969","Cluster-67248.100740","Cv111"
"970","Cluster-67248.73575","Cv111"
"971","Cluster-67248.126711","Cv111"
"972","Cluster-67248.135538","Cv111"
"973","Cluster-67248.90533","Cv111"
"974","Cluster-67248.55752","Cv111"
"975","Cluster-67248.103996","Cv111"
"976","Cluster-67248.102048","Cv111"
"977","Cluster-67248.126110","Cv111"
"978","Cluster-67248.110525","Cv111"
"979","Cluster-67248.126525","Cv111"
"980","Cluster-67248.97961","Cv111"
"981","Cluster-67248.28001","Cv111"
"982","Cluster-67248.103724","Cv111"
"983","Cluster-67248.67347","Cv111"
"984","Cluster-67248.88872","Cv111"
"985","Cluster-67248.96480","Cv111"
"986","Cluster-67248.56524","Cv111"
"987","Cluster-67248.101387","Cv111"
"988","Cluster-67248.84836","Cv111"
"989","Cluster-67248.91509","Cv111"
"990","Cluster-67248.61895","Cv111"
"991","Cluster-67248.64505","Cv111"
"992","Cluster-67248.95934","Cv111"
"993","Cluster-67248.155622","Cv111"
"994","Cluster-67248.90923","Cv111"
"995","Cluster-67248.14743","Cv111"
"996","Cluster-67248.109316","Cv111"
"997","Cluster-67248.124064","Cv111"
"998","Cluster-67248.128492","Cv111"
"999","Cluster-67248.106241","Cv111"
"1000","Cluster-67248.119846","Cv111"
"1001","Cluster-67248.78704","Cv111"
"1002","Cluster-67248.157010","Cv111"
"1003","Cluster-67248.42949","Cv111"
"1004","Cluster-67248.126770","Cv111"
"1005","Cluster-67248.32882","Cv111"
"1006","Cluster-67248.88428","Cv111"
"1007","Cluster-67248.117909","Cv111"
"1008","Cluster-67248.168288","Cv111"
"1009","Cluster-67248.131921","Cv111"
"1010","Cluster-67248.100258","Cv111"
"1011","Cluster-67248.33328","Cv111"
"1012","Cluster-67248.71278","Cv111"
"1013","Cluster-67248.55678","Cv111"
"1014","Cluster-67248.55802","Cv111"
"1015","Cluster-67248.52468","Cv111"
"1016","Cluster-67248.26743","Cv111"
"1017","Cluster-67248.148926","Cv111"
"1018","Cluster-67248.35317","Cv111"
"1019","Cluster-67248.109386","Cv111"
"1020","Cluster-67248.101181","Cv111"
"1021","Cluster-67248.71769","Cv111"
"1022","Cluster-67248.66039","Cv111"
"1023","Cluster-67248.84167","Cv111"
"1024","Cluster-67248.122472","Cv111"
"1025","Cluster-67248.102146","Cv111"
"1026","Cluster-67248.105443","Cv111"
"1027","Cluster-67248.84135","Cv111"
"1028","Cluster-67248.109209","Cv111"
"1029","Cluster-67248.16964","Cv111"
"1030","Cluster-67248.76238","Cv111"
"1031","Cluster-67248.95818","Cv111"
"1032","Cluster-67248.85825","Cv111"
"1033","Cluster-67248.101155","Cv111"
"1034","Cluster-67248.123333","Cv111"
"1035","Cluster-67248.112177","Cv111"
"1036","Cluster-67248.124193","Cv111"
"1037","Cluster-67248.77251","Cv111"
"1038","Cluster-67248.95479","Cv111"
"1039","Cluster-67248.138767","Cv111"
"1040","Cluster-67248.98444","Cv111"
"1041","Cluster-67248.85053","Cv111"
"1042","Cluster-67248.82896","Cv111"
"1043","Cluster-67248.5117","Cv111"
"1044","Cluster-67248.91387","Cv111"
"1045","Cluster-67248.104319","Cv111"
"1046","Cluster-67248.131910","Cv111"
"1047","Cluster-67248.46288","Cv111"
"1048","Cluster-67248.99809","Cv111"
"1049","Cluster-67248.85247","Cv111"
"1050","Cluster-67248.33599","Cv111"
"1051","Cluster-67248.64316","Cv111"
"1052","Cluster-67248.102259","Cv111"
"1053","Cluster-67248.142580","Cv111"
"1054","Cluster-67248.80824","Cv111"
"1055","Cluster-67248.56860","Cv111"
"1056","Cluster-67248.104129","Cv111"
"1057","Cluster-67248.119589","Cv111"
"1058","Cluster-67248.75779","Cv111"
"1059","Cluster-67248.9209","Cv111"
"1060","Cluster-67248.77102","Cv111"
"1061","Cluster-67248.124888","Cv111"
"1062","Cluster-67248.93167","Cv111"
"1063","Cluster-67248.30494","Cv111"
"1064","Cluster-67248.90493","Cv111"
"1065","Cluster-67248.42533","Cv111"
"1066","Cluster-67248.158414","Cv111"
"1067","Cluster-67248.101810","Cv111"
"1068","Cluster-67248.81307","Cv111"
"1069","Cluster-67248.99498","Cv111"
"1070","Cluster-67248.99428","Cv111"
"1071","Cluster-67248.104134","Cv111"
"1072","Cluster-67248.158390","Cv111"
"1073","Cluster-67248.102583","Cv111"
"1074","Cluster-67248.105679","Cv111"
"1075","Cluster-67248.112123","Cv111"
"1076","Cluster-67248.117780","Cv111"
"1077","Cluster-67248.47677","Cv111"
"1078","Cluster-6227.0","Cv111"
"1079","Cluster-67248.122598","Cv111"
"1080","Cluster-67248.126666","Cv111"
"1081","Cluster-67248.127660","Cv111"
"1082","Cluster-67248.98385","Cv111"
"1083","Cluster-67248.98690","Cv111"
"1084","Cluster-67248.111402","Cv111"
"1085","Cluster-40622.0","Cv111"
"1086","Cluster-67248.65363","Cv111"
"1087","Cluster-67248.147797","Cv111"
"1088","Cluster-67248.117401","Cv111"
"1089","Cluster-67248.47827","Cv111"
"1090","Cluster-67248.145082","Cv111"
"1091","Cluster-67248.122761","Cv111"
"1092","Cluster-67248.118489","Cv111"
"1093","Cluster-67248.135381","Cv111"
"1094","Cluster-67248.109518","Cv111"
"1095","Cluster-67248.72035","Cv111"
"1096","Cluster-67248.74239","Cv111"
"1097","Cluster-67248.133219","Cv111"
"1098","Cluster-67248.27951","Cv111"
"1099","Cluster-21903.0","Cv111"
"1100","Cluster-67248.172501","Cv111"
"1101","Cluster-67248.102393","Cv111"
"1102","Cluster-67248.31524","Cv111"
"1103","Cluster-67248.99907","Cv111"
"1104","Cluster-67248.87634","Cv111"
"1105","Cluster-67248.153887","Cv111"
"1106","Cluster-67248.99291","Cv111"
"1107","Cluster-67248.118166","Cv111"
"1108","Cluster-67248.90479","Cv111"
"1109","Cluster-67248.133712","Cv111"
"1110","Cluster-67248.2555","Cv111"
"1111","Cluster-67248.95935","Cv111"
"1112","Cluster-67248.85225","Cv111"
"1113","Cluster-67248.128050","Cv111"
"1114","Cluster-67248.140637","Cv111"
"1115","Cluster-67248.131608","Cv111"
"1116","Cluster-67248.101173","Cv111"
"1117","Cluster-67248.131393","Cv111"
"1118","Cluster-29250.0","Cv111"
"1119","Cluster-67248.126767","Cv111"
"1120","Cluster-67248.95858","Cv111"
"1121","Cluster-67248.103373","Cv111"
"1122","Cluster-67248.122323","Cv111"
"1123","Cluster-57140.0","Cv111"
"1124","Cluster-67248.105101","Cv111"
"1125","Cluster-67248.65881","Cv111"
"1126","Cluster-5852.0","Cv111"
"1127","Cluster-37303.0","Cv111"
"1128","Cluster-67248.135500","Cv111"
"1129","Cluster-67248.47429","Cv111"
"1130","Cluster-67248.96071","Cv111"
"1131","Cluster-67248.25091","Cv111"
"1132","Cluster-67248.101605","Cv111"
"1133","Cluster-67248.130869","Cv111"
"1134","Cluster-67248.99280","Cv111"
"1135","Cluster-67248.92437","Cv111"
"1136","Cluster-67248.98079","Cv111"
"1137","Cluster-67248.95363","Cv111"
"1138","Cluster-67248.101159","Cv111"
"1139","Cluster-67248.130930","Cv111"
"1140","Cluster-67248.147808","Cv111"
"1141","Cluster-67248.96993","Cv111"
"1142","Cluster-67248.70181","Cv111"
"1143","Cluster-67245.1","Cv111"
"1144","Cluster-67248.94942","Cv111"
"1145","Cluster-67248.110931","Cv111"
"1146","Cluster-67248.55330","Cv111"
"1147","Cluster-67248.162870","Cv111"
"1148","Cluster-67248.83888","Cv111"
"1149","Cluster-67248.110650","Cv111"
"1150","Cluster-67248.56880","Cv111"
"1151","Cluster-67248.22719","Cv111"
"1152","Cluster-67248.98532","Cv111"
"1153","Cluster-67248.104317","Cv111"
"1154","Cluster-67248.101981","Cv111"
"1155","Cluster-67248.111609","Cv111"
"1156","Cluster-67248.143707","Cv111"
"1157","Cluster-67248.55407","Cv111"
"1158","Cluster-67248.122837","Cv111"
"1159","Cluster-67248.88133","Cv111"
"1160","Cluster-67248.111491","Cv111"
"1161","Cluster-67248.110328","Cv111"
"1162","Cluster-67248.95189","Cv111"
"1163","Cluster-67248.44968","Cv111"
"1164","Cluster-67248.126128","Cv111"
"1165","Cluster-67248.116659","Cv111"
"1166","Cluster-67248.114906","Cv111"
"1167","Cluster-67248.163216","Cv111"
"1168","Cluster-67248.124067","Cv111"
"1169","Cluster-67248.88480","Cv111"
"1170","Cluster-67248.45606","Cv111"
"1171","Cluster-67248.112295","Cv111"
"1172","Cluster-67248.75159","Cv111"
"1173","Cluster-67248.97954","Cv111"
"1174","Cluster-67248.161898","Cv111"
"1175","Cluster-67248.59309","Cv111"
"1176","Cluster-67248.95718","Cv111"
"1177","Cluster-67248.115901","Cv111"
"1178","Cluster-67248.130477","Cv111"
"1179","Cluster-67248.103574","Cv111"
"1180","Cluster-67248.105794","Cv111"
"1181","Cluster-67248.44437","Cv111"
"1182","Cluster-67248.132201","Cv111"
"1183","Cluster-67248.83102","Cv111"
"1184","Cluster-67248.99336","Cv111"
"1185","Cluster-67248.53353","Cv111"
"1186","Cluster-67248.164029","Cv111"
"1187","Cluster-67248.107483","Cv111"
"1188","Cluster-73908.0","Cv111"
"1189","Cluster-67248.86752","Cv111"
"1190","Cluster-67248.139013","Cv111"
"1191","Cluster-67248.99295","Cv111"
"1192","Cluster-67248.110830","Cv111"
"1193","Cluster-67248.131965","Cv111"
"1194","Cluster-67248.81853","Cv111"
"1195","Cluster-67248.52317","Cv111"
"1196","Cluster-67248.56857","Cv111"
"1197","Cluster-67248.103589","Cv111"
"1198","Cluster-67248.123147","Cv111"
"1199","Cluster-67248.65894","Cv111"
"1200","Cluster-67248.109973","Cv111"
"1201","Cluster-67248.101627","Cv111"
"1202","Cluster-67248.76022","Cv111"
"1203","Cluster-67248.107469","Cv111"
"1204","Cluster-67248.145869","Cv111"
"1205","Cluster-67248.135037","Cv111"
"1206","Cluster-67248.154177","Cv111"
"1207","Cluster-67248.75777","Cv111"
"1208","Cluster-67248.133452","Cv111"
"1209","Cluster-67248.98500","Cv111"
"1210","Cluster-67248.87294","Cv111"
"1211","Cluster-67248.92191","Cv111"
"1212","Cluster-67248.141064","Cv111"
"1213","Cluster-67248.75640","Cv111"
"1214","Cluster-67248.103005","Cv111"
"1215","Cluster-67248.102329","Cv111"
"1216","Cluster-67248.100441","Cv111"
"1217","Cluster-67248.121789","Cv111"
"1218","Cluster-67248.145568","Cv111"
"1219","Cluster-67248.129489","Cv111"
"1220","Cluster-67248.100665","Cv111"
"1221","Cluster-67248.61015","Cv111"
"1222","Cluster-67248.69112","Cv111"
"1223","Cluster-67248.161649","Cv111"
"1224","Cluster-67248.131260","Cv111"
"1225","Cluster-67248.44691","Cv111"
"1226","Cluster-67248.92568","Cv111"
"1227","Cluster-67248.96954","Cv111"
"1228","Cluster-67248.132441","Cv111"
"1229","Cluster-67248.96973","Cv111"
"1230","Cluster-67248.75172","Cv111"
"1231","Cluster-67248.30503","Cv111"
"1232","Cluster-67248.88066","Cv111"
"1233","Cluster-5860.1","Cv111"
"1234","Cluster-67248.101834","Cv111"
"1235","Cluster-67248.12019","Cv111"
"1236","Cluster-67248.109567","Cv111"
"1237","Cluster-67248.100188","Cv111"
"1238","Cluster-67248.74317","Cv111"
"1239","Cluster-67248.169715","Cv111"
"1240","Cluster-67248.111395","Cv111"
"1241","Cluster-67248.115373","Cv111"
"1242","Cluster-67248.145457","Cv111"
"1243","Cluster-67248.117876","Cv111"
"1244","Cluster-67248.75354","Cv111"
"1245","Cluster-67248.34947","Cv111"
"1246","Cluster-67248.86850","Cv111"
"1247","Cluster-67248.102389","Cv111"
"1248","Cluster-67248.104195","Cv111"
"1249","Cluster-67248.97627","Cv111"
"1250","Cluster-67248.99537","Cv111"
"1251","Cluster-67248.94104","Cv111"
"1252","Cluster-67248.83163","Cv111"
"1253","Cluster-67248.1520","Cv111"
"1254","Cluster-67248.102099","Cv111"
"1255","Cluster-67248.145779","Cv111"
"1256","Cluster-67248.92208","Cv111"
"1257","Cluster-67248.113479","Cv111"
"1258","Cluster-67248.114284","Cv111"
"1259","Cluster-67248.63030","Cv111"
"1260","Cluster-67248.21861","Cv111"
"1261","Cluster-67248.111490","Cv111"
"1262","Cluster-67248.59697","Cv111"
"1263","Cluster-67248.54303","Cv111"
"1264","Cluster-67248.120716","Cv111"
"1265","Cluster-67248.154997","Cv111"
"1266","Cluster-67248.117649","Cv111"
"1267","Cluster-67248.102869","Cv111"
"1268","Cluster-67248.57750","Cv111"
"1269","Cluster-67248.101091","Cv111"
"1270","Cluster-67248.19473","Cv111"
"1271","Cluster-67248.88075","Cv111"
"1272","Cluster-67248.120533","Cv111"
"1273","Cluster-67248.65001","Cv111"
"1274","Cluster-67248.45605","Cv111"
"1275","Cluster-67248.150525","Cv111"
"1276","Cluster-67248.96060","Cv111"
"1277","Cluster-67248.99044","Cv111"
"1278","Cluster-67248.61679","Cv111"
"1279","Cluster-67248.122844","Cv111"
"1280","Cluster-67248.84043","Cv111"
"1281","Cluster-67248.88523","Cv111"
"1282","Cluster-67248.101154","Cv111"
"1283","Cluster-67248.145280","Cv111"
"1284","Cluster-67248.97256","Cv111"
"1285","Cluster-67248.63699","Cv111"
"1286","Cluster-67248.33867","Cv111"
"1287","Cluster-67248.58313","Cv111"
"1288","Cluster-67248.115953","Cv111"
"1289","Cluster-67248.100933","Cv111"
"1290","Cluster-67248.115579","Cv111"
"1291","Cluster-68372.6","Cv111"
"1292","Cluster-67248.85593","Cv111"
"1293","Cluster-67248.108559","Cv111"
"1294","Cluster-67248.15643","Cv111"
"1295","Cluster-67248.68738","Cv111"
"1296","Cluster-67248.43471","Cv111"
"1297","Cluster-67248.87066","Cv111"
"1298","Cluster-67248.60251","Cv111"
"1299","Cluster-67248.101392","Cv111"
"1300","Cluster-67248.122438","Cv111"
"1301","Cluster-67248.115365","Cv111"
"1302","Cluster-67248.90133","Cv111"
"1303","Cluster-67248.106408","Cv111"
"1304","Cluster-67248.102674","Cv111"
"1305","Cluster-41989.0","Cv111"
"1306","Cluster-37327.1","Cv111"
"1307","Cluster-67248.155081","Cv111"
"1308","Cluster-67248.100456","Cv111"
"1309","Cluster-67248.96043","Cv111"
"1310","Cluster-67248.51641","Cv111"
"1311","Cluster-67248.87670","Cv111"
"1312","Cluster-67248.101806","Cv111"
"1313","Cluster-67248.100189","Cv111"
"1314","Cluster-67248.100616","Cv111"
"1315","Cluster-67248.75778","Cv111"
"1316","Cluster-67248.116648","Cv111"
"1317","Cluster-67248.25232","Cv111"
"1318","Cluster-67248.83907","Cv111"
"1319","Cluster-67248.99591","Cv111"
"1320","Cluster-67248.107998","Cv111"
"1321","Cluster-67248.106442","Cv111"
"1322","Cluster-67248.71349","Cv111"
"1323","Cluster-67248.88518","Cv111"
"1324","Cluster-67248.129638","Cv111"
"1325","Cluster-34321.0","Cv111"
"1326","Cluster-67248.117317","Cv111"
"1327","Cluster-67248.68619","Cv111"
"1328","Cluster-67248.107762","Cv111"
"1329","Cluster-67248.101757","Cv111"
"1330","Cluster-67248.96555","Cv111"
"1331","Cluster-29414.0","Cv111"
"1332","Cluster-67248.152668","Cv111"
"1333","Cluster-67248.81267","Cv111"
"1334","Cluster-67248.144670","Cv111"
"1335","Cluster-67248.86826","Cv111"
"1336","Cluster-67248.148730","Cv111"
"1337","Cluster-67248.74121","Cv111"
"1338","Cluster-67248.143278","Cv111"
"1339","Cluster-67248.78856","Cv111"
"1340","Cluster-67248.104638","Cv111"
"1341","Cluster-67248.87401","Cv111"
"1342","Cluster-67248.115543","Cv111"
"1343","Cluster-67248.131487","Cv111"
"1344","Cluster-67248.30566","Cv111"
"1345","Cluster-67248.124528","Cv111"
"1346","Cluster-67248.89650","Cv111"
"1347","Cluster-67248.101089","Cv111"
"1348","Cluster-67248.138702","Cv111"
"1349","Cluster-67248.101068","Cv111"
"1350","Cluster-67248.174527","Cv111"
"1351","Cluster-67248.106335","Cv111"
"1352","Cluster-67248.105162","Cv111"
"1353","Cluster-67248.121969","Cv111"
"1354","Cluster-67248.50398","Cv111"
"1355","Cluster-67248.55128","Cv111"
"1356","Cluster-67248.98475","Cv111"
"1357","Cluster-67248.108385","Cv111"
"1358","Cluster-67248.80043","Cv111"
"1359","Cluster-67248.158164","Cv111"
"1360","Cluster-67248.89076","Cv111"
"1361","Cluster-67248.89397","Cv111"
"1362","Cluster-67248.102102","Cv111"
"1363","Cluster-67248.137389","Cv111"
"1364","Cluster-67248.81345","Cv111"
"1365","Cluster-67248.89070","Cv111"
"1366","Cluster-67248.74768","Cv111"
"1367","Cluster-67248.66363","Cv111"
"1368","Cluster-67248.120535","Cv111"
"1369","Cluster-67248.81492","Cv111"
"1370","Cluster-67248.168613","Cv111"
"1371","Cluster-67248.103778","Cv111"
"1372","Cluster-67248.80259","Cv111"
"1373","Cluster-67248.64954","Cv111"
"1374","Cluster-67248.99228","Cv111"
"1375","Cluster-67248.64066","Cv111"
"1376","Cluster-67248.75006","Cv111"
"1377","Cluster-67248.97742","Cv111"
"1378","Cluster-67248.53203","Cv111"
"1379","Cluster-67248.91024","Cv111"
"1380","Cluster-67248.95837","Cv111"
