"","Gene_ID","Comparison"
"660","PGSC0003DMG400022173","Cv653"
"661","PGSC0003DMG401025960","Cv653"
"662","PGSC0003DMG400029266","Cv653"
"663","PGSC0003DMG400007239","Cv653"
"664","PGSC0003DMG400014700","Cv653"
"665","Novel00201","Cv653"
"666","PGSC0003DMG400003661","Cv653"
"667","PGSC0003DMG400028562","Cv653"
"668","PGSC0003DMG400004296","Cv653"
"669","PGSC0003DMG400014093","Cv653"
"670","PGSC0003DMG400027209","Cv653"
"671","PGSC0003DMG400029822","Cv653"
"672","PGSC0003DMG400011848","Cv653"
"673","PGSC0003DMG400028568","Cv653"
"674","PGSC0003DMG400021647","Cv653"
"675","PGSC0003DMG400024825","Cv653"
"676","PGSC0003DMG400002204","Cv653"
"677","PGSC0003DMG400026829","Cv653"
"678","PGSC0003DMG400000721","Cv653"
"679","PGSC0003DMG400008363","Cv653"
"680","PGSC0003DMG400007054","Cv653"
"681","PGSC0003DMG400006184","Cv653"
"682","PGSC0003DMG400008144","Cv653"
"683","PGSC0003DMG400001551","Cv653"
"684","PGSC0003DMG400026344","Cv653"
"685","PGSC0003DMG400018141","Cv653"
"686","PGSC0003DMG401030861","Cv653"
"687","PGSC0003DMG400024327","Cv653"
"688","PGSC0003DMG400021784","Cv653"
"689","PGSC0003DMG400024536","Cv653"
"690","PGSC0003DMG400033583","Cv653"
"691","PGSC0003DMG400015688","Cv653"
"692","PGSC0003DMG400001371","Cv653"
"693","PGSC0003DMG400024491","Cv653"
"694","PGSC0003DMG400030386","Cv653"
"695","PGSC0003DMG401022202","Cv653"
"696","PGSC0003DMG400003316","Cv653"
"697","PGSC0003DMG400018700","Cv653"
"698","PGSC0003DMG400026493","Cv653"
"699","PGSC0003DMG401023760","Cv653"
"700","PGSC0003DMG400015853","Cv653"
"701","PGSC0003DMG400022210","Cv653"
"702","PGSC0003DMG400024561","Cv653"
"703","Novel00931","Cv653"
"704","Novel01399","Cv653"
"705","PGSC0003DMG400027313","Cv653"
"706","PGSC0003DMG400016273","Cv653"
"707","PGSC0003DMG400001848","Cv653"
"708","PGSC0003DMG400009923","Cv653"
"709","PGSC0003DMG400016006","Cv653"
"710","PGSC0003DMG400035389","Cv653"
"711","PGSC0003DMG400027459","Cv653"
"712","PGSC0003DMG400005757","Cv653"
"713","PGSC0003DMG400002819","Cv653"
"714","PGSC0003DMG400009707","Cv653"
"715","PGSC0003DMG400009810","Cv653"
"716","PGSC0003DMG400025972","Cv653"
"717","PGSC0003DMG400002392","Cv653"
"718","PGSC0003DMG400013924","Cv653"
"719","PGSC0003DMG400025619","Cv653"
"720","PGSC0003DMG400001528","Cv653"
"721","PGSC0003DMG400027535","Cv653"
"722","PGSC0003DMG400008026","Cv653"
"723","PGSC0003DMG400016623","Cv653"
"724","Novel03046","Cv653"
"725","PGSC0003DMG400001452","Cv653"
"726","PGSC0003DMG400014266","Cv653"
"727","PGSC0003DMG400029625","Cv653"
"728","PGSC0003DMG402008350","Cv653"
"729","PGSC0003DMG400015510","Cv653"
"730","PGSC0003DMG400031072","Cv653"
"731","Novel02135","Cv653"
"732","Novel02397","Cv653"
"733","Novel01055","Cv653"
"734","PGSC0003DMG400003591","Cv653"
"735","PGSC0003DMG400003339","Cv653"
"736","PGSC0003DMG400007199","Cv653"
"737","PGSC0003DMG400028394","Cv653"
"738","PGSC0003DMG400018990","Cv653"
"739","PGSC0003DMG402002270","Cv653"
"740","PGSC0003DMG400032136","Cv653"
"741","PGSC0003DMG400013221","Cv653"
"742","PGSC0003DMG400030251","Cv653"
"743","PGSC0003DMG400029591","Cv653"
"744","PGSC0003DMG400003119","Cv653"
"745","Novel00447","Cv653"
"746","PGSC0003DMG400030473","Cv653"
"747","PGSC0003DMG400021509","Cv653"
"748","PGSC0003DMG400015998","Cv653"
"749","PGSC0003DMG401020784","Cv653"
"750","PGSC0003DMG400015799","Cv653"
"751","PGSC0003DMG400021614","Cv653"
"752","PGSC0003DMG400019528","Cv653"
"753","PGSC0003DMG402025785","Cv653"
"754","PGSC0003DMG400025803","Cv653"
"755","PGSC0003DMG400016270","Cv653"
"756","Novel02363","Cv653"
"757","Novel01563","Cv653"
"758","PGSC0003DMG400046546","Cv653"
"759","PGSC0003DMG400027161","Cv653"
"760","PGSC0003DMG400030953","Cv653"
"761","PGSC0003DMG400002729","Cv653"
"762","Novel02633","Cv653"
"763","PGSC0003DMG400024161","Cv653"
"764","PGSC0003DMG403001521","Cv653"
"765","PGSC0003DMG400018761","Cv653"
"766","PGSC0003DMG400015463","Cv653"
"767","PGSC0003DMG400006576","Cv653"
"768","PGSC0003DMG400008730","Cv653"
"769","PGSC0003DMG400006640","Cv653"
"770","PGSC0003DMG400012566","Cv653"
"771","PGSC0003DMG400026532","Cv653"
"772","PGSC0003DMG400008223","Cv653"
"773","PGSC0003DMG400019418","Cv653"
"774","PGSC0003DMG400001529","Cv653"
"775","PGSC0003DMG400017069","Cv653"
"776","PGSC0003DMG400005082","Cv653"
"777","PGSC0003DMG400026285","Cv653"
"778","PGSC0003DMG400013229","Cv653"
"779","PGSC0003DMG400013098","Cv653"
"780","PGSC0003DMG400016480","Cv653"
"781","PGSC0003DMG400027392","Cv653"
"782","PGSC0003DMG400018428","Cv653"
"783","PGSC0003DMG400034095","Cv653"
"784","PGSC0003DMG400013099","Cv653"
"785","PGSC0003DMG400004684","Cv653"
"786","PGSC0003DMG400005642","Cv653"
"787","PGSC0003DMG400006230","Cv653"
"788","Novel00507","Cv653"
"789","PGSC0003DMG400012263","Cv653"
"790","PGSC0003DMG400011548","Cv653"
"791","PGSC0003DMG400028606","Cv653"
"792","PGSC0003DMG400029618","Cv653"
"793","Novel01394","Cv653"
"794","PGSC0003DMG400027338","Cv653"
"795","PGSC0003DMG400000808","Cv653"
"796","PGSC0003DMG400030389","Cv653"
"797","PGSC0003DMG400003108","Cv653"
"798","PGSC0003DMG400003774","Cv653"
"799","PGSC0003DMG400004251","Cv653"
"800","PGSC0003DMG402000020","Cv653"
"801","PGSC0003DMG400030212","Cv653"
"802","PGSC0003DMG402027859","Cv653"
"803","PGSC0003DMG400017191","Cv653"
"804","PGSC0003DMG400034307","Cv653"
"805","PGSC0003DMG400046804","Cv653"
"806","PGSC0003DMG400020148","Cv653"
"807","PGSC0003DMG402024654","Cv653"
"808","PGSC0003DMG401015901","Cv653"
"809","PGSC0003DMG400024063","Cv653"
"810","PGSC0003DMG400031258","Cv653"
"811","PGSC0003DMG400025219","Cv653"
"812","Novel01751","Cv653"
"813","PGSC0003DMG400001853","Cv653"
"814","PGSC0003DMG400017447","Cv653"
"815","PGSC0003DMG401001235","Cv653"
"816","PGSC0003DMG400025976","Cv653"
"817","PGSC0003DMG400007074","Cv653"
"818","Novel02136","Cv653"
"819","PGSC0003DMG400000811","Cv653"
"820","PGSC0003DMG400019405","Cv653"
"821","PGSC0003DMG400028901","Cv653"
"822","PGSC0003DMG400009147","Cv653"
"823","PGSC0003DMG401022475","Cv653"
"824","Novel01798","Cv653"
"825","PGSC0003DMG400016291","Cv653"
"826","PGSC0003DMG400030017","Cv653"
"827","PGSC0003DMG400025795","Cv653"
"828","PGSC0003DMG400030087","Cv653"
"829","PGSC0003DMG400006956","Cv653"
"830","PGSC0003DMG400016210","Cv653"
"831","Novel03302","Cv653"
"832","PGSC0003DMG400018334","Cv653"
"833","PGSC0003DMG400019510","Cv653"
"834","PGSC0003DMG400012662","Cv653"
"835","PGSC0003DMG400023833","Cv653"
"836","PGSC0003DMG400024497","Cv653"
"837","PGSC0003DMG400029760","Cv653"
"838","PGSC0003DMG400014458","Cv653"
"839","PGSC0003DMG400011900","Cv653"
"840","Novel00284","Cv653"
"841","PGSC0003DMG400019531","Cv653"
"842","PGSC0003DMG400020637","Cv653"
"843","PGSC0003DMG400002196","Cv653"
"844","PGSC0003DMG400018621","Cv653"
"845","PGSC0003DMG400010048","Cv653"
"846","PGSC0003DMG400016004","Cv653"
"847","Novel01794","Cv653"
"848","PGSC0003DMG400020657","Cv653"
"849","PGSC0003DMG400021515","Cv653"
"850","PGSC0003DMG402030499","Cv653"
"851","PGSC0003DMG400021194","Cv653"
"852","PGSC0003DMG400028174","Cv653"
"853","PGSC0003DMG400018515","Cv653"
"854","PGSC0003DMG400011741","Cv653"
"855","PGSC0003DMG400024475","Cv653"
"856","PGSC0003DMG400021346","Cv653"
"857","PGSC0003DMG401011174","Cv653"
"858","PGSC0003DMG400017437","Cv653"
"859","PGSC0003DMG402013636","Cv653"
"860","PGSC0003DMG400034115","Cv653"
"861","PGSC0003DMG400019435","Cv653"
"862","PGSC0003DMG400011740","Cv653"
"863","PGSC0003DMG400013533","Cv653"
"864","Novel00552","Cv653"
"865","PGSC0003DMG402027248","Cv653"
"866","PGSC0003DMG401007600","Cv653"
"867","PGSC0003DMG400011058","Cv653"
"868","Novel01882","Cv653"
"869","PGSC0003DMG400012093","Cv653"
"870","PGSC0003DMG400029860","Cv653"
"871","PGSC0003DMG400013506","Cv653"
"872","PGSC0003DMG402024074","Cv653"
"873","Novel01078","Cv653"
"874","PGSC0003DMG400005851","Cv653"
"875","Novel00472","Cv653"
"876","PGSC0003DMG400029931","Cv653"
"877","PGSC0003DMG400027054","Cv653"
"878","PGSC0003DMG400007850","Cv653"
"879","PGSC0003DMG400025398","Cv653"
"880","PGSC0003DMG402029166","Cv653"
"881","PGSC0003DMG401006826","Cv653"
"882","PGSC0003DMG400031325","Cv653"
"883","PGSC0003DMG400008018","Cv653"
"884","PGSC0003DMG400004306","Cv653"
"885","Novel03326","Cv653"
"886","PGSC0003DMG400004170","Cv653"
"887","PGSC0003DMG400016372","Cv653"
"888","PGSC0003DMG400005742","Cv653"
"889","PGSC0003DMG400014159","Cv653"
"890","PGSC0003DMG402025899","Cv653"
"891","PGSC0003DMG400022129","Cv653"
"892","PGSC0003DMG400033079","Cv653"
"893","PGSC0003DMG400007188","Cv653"
"894","PGSC0003DMG400009277","Cv653"
"895","PGSC0003DMG400009376","Cv653"
"896","PGSC0003DMG400001945","Cv653"
"897","PGSC0003DMG400017997","Cv653"
"898","Novel02329","Cv653"
"899","PGSC0003DMG400046676","Cv653"
"900","PGSC0003DMG400011823","Cv653"
"901","PGSC0003DMG400005136","Cv653"
"902","PGSC0003DMG400000584","Cv653"
"903","PGSC0003DMG400003569","Cv653"
"904","PGSC0003DMG400011840","Cv653"
"905","PGSC0003DMG400031113","Cv653"
"906","PGSC0003DMG400000545","Cv653"
"907","PGSC0003DMG400026983","Cv653"
"908","Novel02158","Cv653"
"909","PGSC0003DMG400023600","Cv653"
"910","PGSC0003DMG400019944","Cv653"
"911","PGSC0003DMG400025957","Cv653"
"912","PGSC0003DMG400011752","Cv653"
"913","PGSC0003DMG402025066","Cv653"
"914","PGSC0003DMG400001126","Cv653"
"915","PGSC0003DMG401000527","Cv653"
"916","PGSC0003DMG400030528","Cv653"
"917","PGSC0003DMG400028209","Cv653"
"918","PGSC0003DMG400006455","Cv653"
"919","PGSC0003DMG400007731","Cv653"
"920","PGSC0003DMG400030608","Cv653"
"921","PGSC0003DMG400004923","Cv653"
"922","PGSC0003DMG400024508","Cv653"
"923","PGSC0003DMG400020032","Cv653"
"924","PGSC0003DMG400014381","Cv653"
"925","PGSC0003DMG400018429","Cv653"
"926","PGSC0003DMG400026397","Cv653"
"927","PGSC0003DMG400011135","Cv653"
"928","PGSC0003DMG400002694","Cv653"
"929","PGSC0003DMG400003924","Cv653"
"930","PGSC0003DMG400015169","Cv653"
"931","PGSC0003DMG400006090","Cv653"
"932","PGSC0003DMG400007621","Cv653"
"933","PGSC0003DMG401002121","Cv653"
"934","PGSC0003DMG400003109","Cv653"
"935","PGSC0003DMG402011297","Cv653"
"936","PGSC0003DMG402020232","Cv653"
"937","PGSC0003DMG400024546","Cv653"
"938","PGSC0003DMG400028744","Cv653"
"939","PGSC0003DMG400013828","Cv653"
"940","PGSC0003DMG400019437","Cv653"
"941","PGSC0003DMG400019189","Cv653"
"942","PGSC0003DMG400024157","Cv653"
"943","PGSC0003DMG400012501","Cv653"
"944","PGSC0003DMG400006081","Cv653"
"945","PGSC0003DMG400022111","Cv653"
"946","PGSC0003DMG400011213","Cv653"
"947","PGSC0003DMG400024704","Cv653"
"948","PGSC0003DMG400008613","Cv653"
"949","PGSC0003DMG400017607","Cv653"
"950","PGSC0003DMG400012017","Cv653"
"951","PGSC0003DMG400026401","Cv653"
"952","Novel02215","Cv653"
"953","Novel02894","Cv653"
"954","PGSC0003DMG400021477","Cv653"
"955","PGSC0003DMG400042768","Cv653"
"956","PGSC0003DMG400027196","Cv653"
"957","PGSC0003DMG400014288","Cv653"
"958","PGSC0003DMG400017643","Cv653"
"959","PGSC0003DMG400001574","Cv653"
"960","PGSC0003DMG400017637","Cv653"
"961","PGSC0003DMG402010991","Cv653"
"962","PGSC0003DMG400033126","Cv653"
"963","PGSC0003DMG400018464","Cv653"
"964","PGSC0003DMG400010465","Cv653"
"965","PGSC0003DMG400005723","Cv653"
"966","PGSC0003DMG400002144","Cv653"
"967","PGSC0003DMG400015795","Cv653"
"968","PGSC0003DMG400012924","Cv653"
"969","PGSC0003DMG400024139","Cv653"
"970","PGSC0003DMG400015744","Cv653"
"971","PGSC0003DMG400002452","Cv653"
"972","PGSC0003DMG400016382","Cv653"
"973","PGSC0003DMG400030710","Cv653"
"974","PGSC0003DMG400032190","Cv653"
"975","Novel01590","Cv653"
"976","PGSC0003DMG402022673","Cv653"
"977","PGSC0003DMG400011402","Cv653"
"978","Novel02438","Cv653"
"979","PGSC0003DMG400004817","Cv653"
"980","PGSC0003DMG400003870","Cv653"
"981","PGSC0003DMG400020151","Cv653"
"982","PGSC0003DMG400014342","Cv653"
"983","PGSC0003DMG400007152","Cv653"
"984","PGSC0003DMG400026789","Cv653"
"985","PGSC0003DMG400011949","Cv653"
"986","PGSC0003DMG400016156","Cv653"
"987","PGSC0003DMG400022231","Cv653"
"988","PGSC0003DMG400027903","Cv653"
"989","Novel02698","Cv653"
"990","PGSC0003DMG400003368","Cv653"
"991","PGSC0003DMG400020587","Cv653"
"992","PGSC0003DMG402005708","Cv653"
"993","PGSC0003DMG400017593","Cv653"
"994","PGSC0003DMG400021170","Cv653"
"995","PGSC0003DMG400023115","Cv653"
"996","PGSC0003DMG400004263","Cv653"
"997","PGSC0003DMG401022984","Cv653"
"998","PGSC0003DMG400001422","Cv653"
"999","PGSC0003DMG400021798","Cv653"
"1000","PGSC0003DMG400016191","Cv653"
"1001","Novel03435","Cv653"
"1002","Novel00488","Cv653"
"1003","PGSC0003DMG400033683","Cv653"
"1004","PGSC0003DMG400007458","Cv653"
"1005","PGSC0003DMG400003826","Cv653"
"1006","PGSC0003DMG400006231","Cv653"
"1007","PGSC0003DMG401005881","Cv653"
"1008","PGSC0003DMG400007365","Cv653"
"1009","PGSC0003DMG400016412","Cv653"
"1010","PGSC0003DMG400025240","Cv653"
"1011","PGSC0003DMG400004851","Cv653"
"1012","PGSC0003DMG400026162","Cv653"
"1013","PGSC0003DMG400033898","Cv653"
"1014","PGSC0003DMG400005719","Cv653"
"1015","PGSC0003DMG400028467","Cv653"
"1016","PGSC0003DMG400023752","Cv653"
"1017","PGSC0003DMG400004838","Cv653"
"1018","PGSC0003DMG400007830","Cv653"
"1019","PGSC0003DMG400005157","Cv653"
"1020","PGSC0003DMG400023260","Cv653"
"1021","PGSC0003DMG400001590","Cv653"
"1022","PGSC0003DMG400031867","Cv653"
"1023","PGSC0003DMG400024017","Cv653"
"1024","PGSC0003DMG400029856","Cv653"
"1025","PGSC0003DMG400020553","Cv653"
"1026","PGSC0003DMG400003208","Cv653"
"1027","Novel01500","Cv653"
"1028","PGSC0003DMG400032137","Cv653"
"1029","PGSC0003DMG400020719","Cv653"
"1030","PGSC0003DMG400024281","Cv653"
"1031","PGSC0003DMG400022032","Cv653"
"1032","PGSC0003DMG400004311","Cv653"
"1033","PGSC0003DMG400030947","Cv653"
"1034","PGSC0003DMG400007565","Cv653"
"1035","PGSC0003DMG400028129","Cv653"
"1036","PGSC0003DMG400017119","Cv653"
"1037","PGSC0003DMG401028784","Cv653"
"1038","PGSC0003DMG400032534","Cv653"
"1039","PGSC0003DMG400027532","Cv653"
"1040","PGSC0003DMG400000244","Cv653"
"1041","PGSC0003DMG400005528","Cv653"
"1042","PGSC0003DMG400017573","Cv653"
"1043","PGSC0003DMG400015153","Cv653"
"1044","PGSC0003DMG400030321","Cv653"
"1045","PGSC0003DMG400024715","Cv653"
"1046","PGSC0003DMG400022699","Cv653"
"1047","PGSC0003DMG400005612","Cv653"
"1048","PGSC0003DMG400025324","Cv653"
"1049","Novel02908","Cv653"
"1050","PGSC0003DMG400021797","Cv653"
"1051","PGSC0003DMG400015602","Cv653"
"1052","PGSC0003DMG400000574","Cv653"
"1053","PGSC0003DMG400024214","Cv653"
"1054","PGSC0003DMG402011162","Cv653"
"1055","PGSC0003DMG400028781","Cv653"
"1056","PGSC0003DMG400021130","Cv653"
"1057","PGSC0003DMG400000984","Cv653"
"1058","PGSC0003DMG400003769","Cv653"
"1059","Novel00790","Cv653"
"1060","PGSC0003DMG400020246","Cv653"
"1061","PGSC0003DMG400023270","Cv653"
"1062","PGSC0003DMG400012109","Cv653"
"1063","Novel00301","Cv653"
"1064","PGSC0003DMG401001381","Cv653"
"1065","PGSC0003DMG400030035","Cv653"
"1066","PGSC0003DMG400028491","Cv653"
"1067","PGSC0003DMG400004422","Cv653"
"1068","PGSC0003DMG400026398","Cv653"
"1069","PGSC0003DMG400012918","Cv653"
"1070","Novel02747","Cv653"
"1071","PGSC0003DMG400021322","Cv653"
"1072","PGSC0003DMG400005097","Cv653"
"1073","PGSC0003DMG400006395","Cv653"
"1074","PGSC0003DMG400024659","Cv653"
"1075","Novel01497","Cv653"
"1076","PGSC0003DMG403015682","Cv653"
"1077","PGSC0003DMG401025397","Cv653"
"1078","PGSC0003DMG400011750","Cv653"
"1079","PGSC0003DMG400008394","Cv653"
"1080","PGSC0003DMG400001982","Cv653"
"1081","PGSC0003DMG400021855","Cv653"
"1082","PGSC0003DMG400011074","Cv653"
"1083","PGSC0003DMG403011204","Cv653"
"1084","PGSC0003DMG401027320","Cv653"
"1085","PGSC0003DMG400014134","Cv653"
"1086","PGSC0003DMG400013154","Cv653"
"1087","PGSC0003DMG400019402","Cv653"
"1088","PGSC0003DMG400022027","Cv653"
"1089","PGSC0003DMG400015239","Cv653"
"1090","Novel02180","Cv653"
"1091","PGSC0003DMG400023732","Cv653"
"1092","PGSC0003DMG400024209","Cv653"
"1093","PGSC0003DMG400000631","Cv653"
"1094","PGSC0003DMG401003025","Cv653"
"1095","PGSC0003DMG400000898","Cv653"
"1096","PGSC0003DMG400023360","Cv653"
"1097","PGSC0003DMG400014297","Cv653"
"1098","PGSC0003DMG400026575","Cv653"
"1099","PGSC0003DMG400011508","Cv653"
"1100","PGSC0003DMG400024643","Cv653"
"1101","PGSC0003DMG400008553","Cv653"
"1102","PGSC0003DMG400010641","Cv653"
"1103","PGSC0003DMG400013308","Cv653"
"1104","PGSC0003DMG400028706","Cv653"
"1105","Novel02173","Cv653"
"1106","PGSC0003DMG400029628","Cv653"
"1107","PGSC0003DMG400025266","Cv653"
"1108","PGSC0003DMG402011252","Cv653"
"1109","Novel02774","Cv653"
"1110","PGSC0003DMG400011208","Cv653"
"1111","PGSC0003DMG400006569","Cv653"
"1112","PGSC0003DMG400019815","Cv653"
"1113","PGSC0003DMG400014372","Cv653"
"1114","PGSC0003DMG400017219","Cv653"
"1115","PGSC0003DMG400008662","Cv653"
"1116","PGSC0003DMG402027258","Cv653"
"1117","PGSC0003DMG400018535","Cv653"
"1118","PGSC0003DMG401022191","Cv653"
"1119","PGSC0003DMG400013962","Cv653"
"1120","PGSC0003DMG400025621","Cv653"
"1121","PGSC0003DMG400022727","Cv653"
"1122","PGSC0003DMG400015731","Cv653"
"1123","PGSC0003DMG402024850","Cv653"
"1124","PGSC0003DMG401027007","Cv653"
"1125","Novel02616","Cv653"
"1126","PGSC0003DMG400027916","Cv653"
"1127","PGSC0003DMG400015561","Cv653"
"1128","PGSC0003DMG401031037","Cv653"
"1129","PGSC0003DMG400003932","Cv653"
"1130","PGSC0003DMG400020262","Cv653"
"1131","PGSC0003DMG400030663","Cv653"
"1132","PGSC0003DMG400028545","Cv653"
"1133","PGSC0003DMG400010477","Cv653"
"1134","PGSC0003DMG400015355","Cv653"
"1135","PGSC0003DMG400000744","Cv653"
"1136","PGSC0003DMG400019563","Cv653"
"1137","Novel02678","Cv653"
"1138","PGSC0003DMG400003625","Cv653"
"1139","PGSC0003DMG400010840","Cv653"
"1140","PGSC0003DMG400027752","Cv653"
"1141","PGSC0003DMG400001759","Cv653"
"1142","PGSC0003DMG400011039","Cv653"
"1143","Novel02681","Cv653"
"1144","PGSC0003DMG400006769","Cv653"
"1145","PGSC0003DMG400004920","Cv653"
"1146","PGSC0003DMG400004652","Cv653"
"1147","PGSC0003DMG400019389","Cv653"
"1148","PGSC0003DMG400025523","Cv653"
"1149","PGSC0003DMG400011048","Cv653"
"1150","PGSC0003DMG400030794","Cv653"
"1151","Novel01003","Cv653"
"1152","PGSC0003DMG401024252","Cv653"
"1153","PGSC0003DMG400000654","Cv653"
"1154","PGSC0003DMG400012205","Cv653"
"1155","PGSC0003DMG400023392","Cv653"
"1156","PGSC0003DMG400007717","Cv653"
"1157","Novel03269","Cv653"
"1158","PGSC0003DMG400016318","Cv653"
"1159","PGSC0003DMG400002835","Cv653"
"1160","PGSC0003DMG400003897","Cv653"
"1161","PGSC0003DMG400003575","Cv653"
"1162","PGSC0003DMG400012635","Cv653"
"1163","PGSC0003DMG400012712","Cv653"
"1164","PGSC0003DMG400014137","Cv653"
"1165","PGSC0003DMG400026586","Cv653"
"1166","PGSC0003DMG401029995","Cv653"
"1167","PGSC0003DMG402001494","Cv653"
"1168","Novel00107","Cv653"
"1169","PGSC0003DMG400027062","Cv653"
"1170","Novel00053","Cv653"
"1171","PGSC0003DMG400029485","Cv653"
"1172","PGSC0003DMG400003608","Cv653"
"1173","PGSC0003DMG400000621","Cv653"
"1174","PGSC0003DMG400009192","Cv653"
"1175","PGSC0003DMG400022511","Cv653"
"1176","PGSC0003DMG400017556","Cv653"
"1177","PGSC0003DMG400024853","Cv653"
"1178","Novel03176","Cv653"
"1179","PGSC0003DMG400020376","Cv653"
"1180","PGSC0003DMG400019831","Cv653"
"1181","PGSC0003DMG400027472","Cv653"
"1182","PGSC0003DMG400007429","Cv653"
"1183","PGSC0003DMG401025150","Cv653"
"1184","Novel00473","Cv653"
"1185","PGSC0003DMG401002270","Cv653"
"1186","PGSC0003DMG400015969","Cv653"
"1187","PGSC0003DMG400017160","Cv653"
"1188","PGSC0003DMG400010612","Cv653"
"1189","PGSC0003DMG400011531","Cv653"
"1190","PGSC0003DMG400008865","Cv653"
"1191","PGSC0003DMG400015273","Cv653"
"1192","PGSC0003DMG400014954","Cv653"
"1193","PGSC0003DMG400010870","Cv653"
"1194","Novel00333","Cv653"
"1195","PGSC0003DMG400007672","Cv653"
"1196","Novel02039","Cv653"
"1197","PGSC0003DMG400001191","Cv653"
"1198","PGSC0003DMG400027792","Cv653"
"1199","PGSC0003DMG400013779","Cv653"
"1200","PGSC0003DMG400011375","Cv653"
"1201","PGSC0003DMG400000985","Cv653"
"1202","PGSC0003DMG400025545","Cv653"
"1203","PGSC0003DMG400009588","Cv653"
"1204","PGSC0003DMG400005661","Cv653"
"1205","PGSC0003DMG400030328","Cv653"
"1206","PGSC0003DMG401016407","Cv653"
"1207","PGSC0003DMG400028607","Cv653"
"1208","PGSC0003DMG400001221","Cv653"
"1209","PGSC0003DMG400028381","Cv653"
"1210","PGSC0003DMG401015175","Cv653"
"1211","PGSC0003DMG400018269","Cv653"
"1212","PGSC0003DMG400007787","Cv653"
"1213","PGSC0003DMG400011321","Cv653"
"1214","PGSC0003DMG400030911","Cv653"
"1215","PGSC0003DMG402022984","Cv653"
"1216","PGSC0003DMG400025109","Cv653"
"1217","Novel02125","Cv653"
"1218","PGSC0003DMG400008364","Cv653"
"1219","PGSC0003DMG400000670","Cv653"
"1220","PGSC0003DMG400025931","Cv653"
"1221","PGSC0003DMG400003057","Cv653"
"1222","PGSC0003DMG402018475","Cv653"
"1223","PGSC0003DMG400007336","Cv653"
"1224","Novel02834","Cv653"
"1225","PGSC0003DMG400015505","Cv653"
"1226","PGSC0003DMG400000193","Cv653"
"1227","PGSC0003DMG400017812","Cv653"
"1228","PGSC0003DMG400022554","Cv653"
"1229","PGSC0003DMG400005192","Cv653"
"1230","PGSC0003DMG400010031","Cv653"
"1231","PGSC0003DMG400012971","Cv653"
"1232","Novel03480","Cv653"
"1233","PGSC0003DMG400021812","Cv653"
"1234","PGSC0003DMG400017484","Cv653"
"1235","PGSC0003DMG400023849","Cv653"
"1236","PGSC0003DMG400004597","Cv653"
"1237","PGSC0003DMG400020272","Cv653"
"1238","PGSC0003DMG402009603","Cv653"
"1239","PGSC0003DMG401014059","Cv653"
"1240","PGSC0003DMG400011702","Cv653"
"1241","PGSC0003DMG400025860","Cv653"
"1242","PGSC0003DMG400000310","Cv653"
"1243","PGSC0003DMG400025495","Cv653"
"1244","PGSC0003DMG400028165","Cv653"
"1245","Novel00698","Cv653"
"1246","PGSC0003DMG400027281","Cv653"
"1247","PGSC0003DMG400000425","Cv653"
"1248","PGSC0003DMG400006571","Cv653"
"1249","PGSC0003DMG400024929","Cv653"
"1250","PGSC0003DMG402002771","Cv653"
"1251","PGSC0003DMG401023562","Cv653"
"1252","PGSC0003DMG400028666","Cv653"
"1253","PGSC0003DMG400000951","Cv653"
"1254","PGSC0003DMG402003479","Cv653"
"1255","PGSC0003DMG400012196","Cv653"
"1256","PGSC0003DMG400007597","Cv653"
"1257","PGSC0003DMG400006049","Cv653"
"1258","PGSC0003DMG400011754","Cv653"
"1259","Novel00021","Cv653"
"1260","Novel00845","Cv653"
"1261","PGSC0003DMG400010123","Cv653"
"1262","PGSC0003DMG400009264","Cv653"
"1263","PGSC0003DMG400018397","Cv653"
"1264","PGSC0003DMG400015383","Cv653"
"1265","PGSC0003DMG400026871","Cv653"
"1266","PGSC0003DMG400008844","Cv653"
"1267","PGSC0003DMG400006122","Cv653"
"1268","PGSC0003DMG400004262","Cv653"
"1269","PGSC0003DMG400028479","Cv653"
"1270","PGSC0003DMG400007385","Cv653"
"1271","PGSC0003DMG400029924","Cv653"
"1272","Novel03543","Cv653"
"1273","PGSC0003DMG401015928","Cv653"
"1274","PGSC0003DMG400011132","Cv653"
"1275","PGSC0003DMG400013512","Cv653"
"1276","PGSC0003DMG400031421","Cv653"
"1277","PGSC0003DMG400005442","Cv653"
"1278","PGSC0003DMG401015009","Cv653"
"1279","PGSC0003DMG400029435","Cv653"
"1280","Novel00044","Cv653"
"1281","PGSC0003DMG401026960","Cv653"
"1282","PGSC0003DMG400013417","Cv653"
"1283","PGSC0003DMG400030872","Cv653"
"1284","PGSC0003DMG400027045","Cv653"
"1285","PGSC0003DMG402031447","Cv653"
"1286","PGSC0003DMG400000243","Cv653"
"1287","PGSC0003DMG400007013","Cv653"
"1288","PGSC0003DMG400018372","Cv653"
"1289","PGSC0003DMG400000484","Cv653"
"1290","PGSC0003DMG400026072","Cv653"
"1291","PGSC0003DMG400009985","Cv653"
"1292","PGSC0003DMG400007658","Cv653"
"1293","PGSC0003DMG402023841","Cv653"
"1294","PGSC0003DMG400010291","Cv653"
"1295","PGSC0003DMG400014695","Cv653"
"1296","PGSC0003DMG400003229","Cv653"
"1297","PGSC0003DMG400033127","Cv653"
"1298","PGSC0003DMG400012164","Cv653"
"1299","PGSC0003DMG400024843","Cv653"
"1300","PGSC0003DMG400029894","Cv653"
